InventoryId,Store,Brand,Description,Size,SalesQuantity,SalesDollars,SalesPrice,SalesDate,Volume,Classification,ExciseTax,VendorNo,VendorName
1_HARDERSFIELD_11826,1,11826,Cupcake Chard,750mL,12,101.88,8.49,01-05-2016,750,2,1.35,9815,WINE GROUP INC             
1_HARDERSFIELD_11826,1,11826,Cupcake Chard,750mL,2,16.98,8.49,01-06-2016,750,2,0.22,9815,WINE GROUP INC             
1_HARDERSFIELD_11826,1,11826,Cupcake Chard,750mL,2,16.98,8.49,01-09-2016,750,2,0.22,9815,WINE GROUP INC             
1_HARDERSFIELD_11826,1,11826,Cupcake Chard,750mL,1,8.49,8.49,01-10-2016,750,2,0.11,9815,WINE GROUP INC             
1_HARDERSFIELD_11826,1,11826,Cupcake Chard,750mL,4,33.96,8.49,1/14/2016,750,2,0.45,9815,WINE GROUP INC             
1_HARDERSFIELD_11826,1,11826,Cupcake Chard,750mL,3,25.47,8.49,1/15/2016,750,2,0.34,9815,WINE GROUP INC             
1_HARDERSFIELD_11826,1,11826,Cupcake Chard,750mL,1,8.49,8.49,1/17/2016,750,2,0.11,9815,WINE GROUP INC             
1_HARDERSFIELD_11826,1,11826,Cupcake Chard,750mL,1,8.49,8.49,1/20/2016,750,2,0.11,9815,WINE GROUP INC             
1_HARDERSFIELD_11826,1,11826,Cupcake Chard,750mL,1,8.49,8.49,1/21/2016,750,2,0.11,9815,WINE GROUP INC             
1_HARDERSFIELD_11826,1,11826,Cupcake Chard,750mL,3,25.47,8.49,1/23/2016,750,2,0.34,9815,WINE GROUP INC             
1_HARDERSFIELD_11826,1,11826,Cupcake Chard,750mL,1,8.49,8.49,1/26/2016,750,2,0.11,9815,WINE GROUP INC             
1_HARDERSFIELD_11826,1,11826,Cupcake Chard,750mL,5,42.45,8.49,1/28/2016,750,2,0.56,9815,WINE GROUP INC             
1_HARDERSFIELD_11827,1,11827,Cupcake Merlot,750mL,14,118.86,8.49,01-05-2016,750,2,1.57,9815,WINE GROUP INC             
1_HARDERSFIELD_11827,1,11827,Cupcake Merlot,750mL,2,16.98,8.49,01-10-2016,750,2,0.22,9815,WINE GROUP INC             
1_HARDERSFIELD_11827,1,11827,Cupcake Merlot,750mL,2,16.98,8.49,1/13/2016,750,2,0.22,9815,WINE GROUP INC             
1_HARDERSFIELD_11827,1,11827,Cupcake Merlot,750mL,1,8.49,8.49,1/19/2016,750,2,0.11,9815,WINE GROUP INC             
1_HARDERSFIELD_11827,1,11827,Cupcake Merlot,750mL,3,25.47,8.49,1/22/2016,750,2,0.34,9815,WINE GROUP INC             
1_HARDERSFIELD_11827,1,11827,Cupcake Merlot,750mL,2,16.98,8.49,1/23/2016,750,2,0.22,9815,WINE GROUP INC             
1_HARDERSFIELD_11827,1,11827,Cupcake Merlot,750mL,2,16.98,8.49,1/25/2016,750,2,0.22,9815,WINE GROUP INC             
1_HARDERSFIELD_11828,1,11828,Cupcake Svgn Bl,750mL,1,7.49,7.49,01-03-2016,750,2,0.11,9815,WINE GROUP INC             
1_HARDERSFIELD_11828,1,11828,Cupcake Svgn Bl,750mL,3,25.47,8.49,01-06-2016,750,2,0.34,9815,WINE GROUP INC             
1_HARDERSFIELD_11828,1,11828,Cupcake Svgn Bl,750mL,1,8.49,8.49,01-07-2016,750,2,0.11,9815,WINE GROUP INC             
1_HARDERSFIELD_11828,1,11828,Cupcake Svgn Bl,750mL,6,50.94,8.49,01-09-2016,750,2,0.68,9815,WINE GROUP INC             
1_HARDERSFIELD_11828,1,11828,Cupcake Svgn Bl,750mL,3,25.47,8.49,01-12-2016,750,2,0.34,9815,WINE GROUP INC             
1_HARDERSFIELD_11828,1,11828,Cupcake Svgn Bl,750mL,4,33.96,8.49,1/13/2016,750,2,0.45,9815,WINE GROUP INC             
1_HARDERSFIELD_11828,1,11828,Cupcake Svgn Bl,750mL,1,8.49,8.49,1/15/2016,750,2,0.11,9815,WINE GROUP INC             
1_HARDERSFIELD_11828,1,11828,Cupcake Svgn Bl,750mL,1,8.49,8.49,1/20/2016,750,2,0.11,9815,WINE GROUP INC             
1_HARDERSFIELD_11828,1,11828,Cupcake Svgn Bl,750mL,7,59.43,8.49,1/23/2016,750,2,0.79,9815,WINE GROUP INC             
1_HARDERSFIELD_11828,1,11828,Cupcake Svgn Bl,750mL,2,16.98,8.49,1/24/2016,750,2,0.22,9815,WINE GROUP INC             
1_HARDERSFIELD_11828,1,11828,Cupcake Svgn Bl,750mL,2,16.98,8.49,1/28/2016,750,2,0.22,9815,WINE GROUP INC             
1_HARDERSFIELD_11828,1,11828,Cupcake Svgn Bl,750mL,2,16.98,8.49,1/30/2016,750,2,0.22,9815,WINE GROUP INC             
1_HARDERSFIELD_1186,1,1186,Evan Williams Single Barrel,750mL,1,27.99,27.99,1/18/2016,750,1,0.79,3924,HEAVEN HILL DISTILLERIES   
1_HARDERSFIELD_11888,1,11888,Penfolds Koonunga Hills Shir,750mL,1,10.99,10.99,01-01-2016,750,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_11888,1,11888,Penfolds Koonunga Hills Shir,750mL,1,10.99,10.99,01-02-2016,750,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_11888,1,11888,Penfolds Koonunga Hills Shir,750mL,1,10.99,10.99,01-09-2016,750,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_11888,1,11888,Penfolds Koonunga Hills Shir,750mL,1,10.99,10.99,1/13/2016,750,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_11888,1,11888,Penfolds Koonunga Hills Shir,750mL,2,21.98,10.99,1/15/2016,750,2,0.22,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_11888,1,11888,Penfolds Koonunga Hills Shir,750mL,1,10.99,10.99,1/18/2016,750,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_11888,1,11888,Penfolds Koonunga Hills Shir,750mL,1,10.99,10.99,1/21/2016,750,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_11888,1,11888,Penfolds Koonunga Hills Shir,750mL,1,10.99,10.99,1/29/2016,750,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_11888,1,11888,Penfolds Koonunga Hills Shir,750mL,1,10.99,10.99,1/31/2016,750,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_11957,1,11957,Souverain Cab Svgn N Cst,750mL,1,14.99,14.99,01-07-2016,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_11957,1,11957,Souverain Cab Svgn N Cst,750mL,1,14.99,14.99,01-08-2016,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_11957,1,11957,Souverain Cab Svgn N Cst,750mL,1,14.99,14.99,01-09-2016,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_11957,1,11957,Souverain Cab Svgn N Cst,750mL,1,14.99,14.99,01-12-2016,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_11957,1,11957,Souverain Cab Svgn N Cst,750mL,1,14.99,14.99,1/22/2016,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_11957,1,11957,Souverain Cab Svgn N Cst,750mL,1,14.99,14.99,1/23/2016,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_11957,1,11957,Souverain Cab Svgn N Cst,750mL,1,14.99,14.99,1/24/2016,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_11957,1,11957,Souverain Cab Svgn N Cst,750mL,1,14.99,14.99,1/29/2016,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_11957,1,11957,Souverain Cab Svgn N Cst,750mL,3,44.97,14.99,1/31/2016,750,2,0.34,3252,E & J GALLO WINERY         
1_HARDERSFIELD_11970,1,11970,Zaccagnini Montepulciano Rsv,750mL,1,18.99,18.99,1/17/2016,750,2,0.11,2000,SOUTHERN WINE & SPIRITS NE 
1_HARDERSFIELD_11970,1,11970,Zaccagnini Montepulciano Rsv,750mL,2,37.98,18.99,1/23/2016,750,2,0.22,2000,SOUTHERN WINE & SPIRITS NE 
1_HARDERSFIELD_11970,1,11970,Zaccagnini Montepulciano Rsv,750mL,4,75.96,18.99,1/26/2016,750,2,0.45,2000,SOUTHERN WINE & SPIRITS NE 
1_HARDERSFIELD_120,1,120,Tarantula Azul Tequila Gift,750mL,1,13.99,13.99,1/15/2016,750,1,0.79,5992,MCCORMICK DISTILLING CO    
1_HARDERSFIELD_120,1,120,Tarantula Azul Tequila Gift,750mL,1,13.99,13.99,1/28/2016,750,1,0.79,5992,MCCORMICK DISTILLING CO    
1_HARDERSFIELD_12069,1,12069,Gnarly Head Pnt Grigio,750mL,1,7.99,7.99,01-02-2016,750,2,0.11,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_12069,1,12069,Gnarly Head Pnt Grigio,750mL,2,15.98,7.99,01-03-2016,750,2,0.22,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_12069,1,12069,Gnarly Head Pnt Grigio,750mL,2,21.98,10.99,01-05-2016,750,2,0.22,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_12069,1,12069,Gnarly Head Pnt Grigio,750mL,5,54.95,10.99,01-11-2016,750,2,0.56,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_12069,1,12069,Gnarly Head Pnt Grigio,750mL,2,21.98,10.99,1/15/2016,750,2,0.22,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_12069,1,12069,Gnarly Head Pnt Grigio,750mL,1,10.99,10.99,1/26/2016,750,2,0.11,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_12078,1,12078,F Coppola Votre Sante Pnt Nr,750mL,1,10.99,10.99,01-03-2016,750,2,0.11,2000,SOUTHERN WINE & SPIRITS NE 
1_HARDERSFIELD_12078,1,12078,F Coppola Votre Sante Pnt Nr,750mL,1,11.99,11.99,1/13/2016,750,2,0.11,2000,SOUTHERN WINE & SPIRITS NE 
1_HARDERSFIELD_12078,1,12078,F Coppola Votre Sante Pnt Nr,750mL,1,11.99,11.99,1/21/2016,750,2,0.11,2000,SOUTHERN WINE & SPIRITS NE 
1_HARDERSFIELD_12078,1,12078,F Coppola Votre Sante Pnt Nr,750mL,1,11.99,11.99,1/23/2016,750,2,0.11,2000,SOUTHERN WINE & SPIRITS NE 
1_HARDERSFIELD_12086,1,12086,Candia Vyds Classic Cab Svgn,750mL,1,13.99,13.99,01-08-2016,750,2,0.11,90046,CANDIA VINEYARDS           
1_HARDERSFIELD_12111,1,12111,LaBelle Winery Cranberry,750mL,1,15.99,15.99,01-02-2016,750,2,0.11,90032,LABELLE VYDS AND WINERY    
1_HARDERSFIELD_12111,1,12111,LaBelle Winery Cranberry,750mL,1,15.99,15.99,1/29/2016,750,2,0.11,90032,LABELLE VYDS AND WINERY    
1_HARDERSFIELD_12111,1,12111,LaBelle Winery Cranberry,750mL,1,15.99,15.99,1/30/2016,750,2,0.11,90032,LABELLE VYDS AND WINERY    
1_HARDERSFIELD_12116,1,12116,Lindemans Bin 85 Pnt Grigio,1.5L,1,14.99,14.99,1/15/2016,1500,2,0.22,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_12116,1,12116,Lindemans Bin 85 Pnt Grigio,1.5L,1,14.99,14.99,1/19/2016,1500,2,0.22,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_12116,1,12116,Lindemans Bin 85 Pnt Grigio,1.5L,1,14.99,14.99,1/29/2016,1500,2,0.22,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_1212,1,1212,DiSaronna Amaretto Sour VAP,750mL,1,19.99,19.99,01-01-2016,750,1,0.79,2555,DISARONNO INTERNATIONAL LLC
1_HARDERSFIELD_1212,1,1212,DiSaronna Amaretto Sour VAP,750mL,1,19.99,19.99,01-02-2016,750,1,0.79,2555,DISARONNO INTERNATIONAL LLC
1_HARDERSFIELD_1212,1,1212,DiSaronna Amaretto Sour VAP,750mL,1,21.99,21.99,01-06-2016,750,1,0.79,2555,DISARONNO INTERNATIONAL LLC
1_HARDERSFIELD_1212,1,1212,DiSaronna Amaretto Sour VAP,750mL,1,21.99,21.99,01-08-2016,750,1,0.79,2555,DISARONNO INTERNATIONAL LLC
1_HARDERSFIELD_1212,1,1212,DiSaronna Amaretto Sour VAP,750mL,1,21.99,21.99,1/27/2016,750,1,0.79,2555,DISARONNO INTERNATIONAL LLC
1_HARDERSFIELD_12123,1,12123,Barefoot Cellars Rsl,750mL,1,4.99,4.99,01-02-2016,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_12123,1,12123,Barefoot Cellars Rsl,750mL,1,6.29,6.29,01-07-2016,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_12123,1,12123,Barefoot Cellars Rsl,750mL,1,6.29,6.29,1/21/2016,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_12123,1,12123,Barefoot Cellars Rsl,750mL,2,12.58,6.29,1/22/2016,750,2,0.22,3252,E & J GALLO WINERY         
1_HARDERSFIELD_12123,1,12123,Barefoot Cellars Rsl,750mL,1,6.29,6.29,1/26/2016,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_12123,1,12123,Barefoot Cellars Rsl,750mL,1,6.29,6.29,1/27/2016,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_12140,1,12140,Natura Valle Svgn Bl Casabla,750mL,2,19.98,9.99,01-05-2016,750,2,0.22,516,BANFI PRODUCTS CORP        
1_HARDERSFIELD_12140,1,12140,Natura Valle Svgn Bl Casabla,750mL,2,19.98,9.99,01-11-2016,750,2,0.22,516,BANFI PRODUCTS CORP        
1_HARDERSFIELD_12140,1,12140,Natura Valle Svgn Bl Casabla,750mL,2,19.98,9.99,1/23/2016,750,2,0.22,516,BANFI PRODUCTS CORP        
1_HARDERSFIELD_12140,1,12140,Natura Valle Svgn Bl Casabla,750mL,1,9.99,9.99,1/29/2016,750,2,0.11,516,BANFI PRODUCTS CORP        
1_HARDERSFIELD_12147,1,12147,Sterling Vintners CA Meritag,750mL,1,9.99,9.99,01-06-2016,750,2,0.11,1590,DIAGEO CHATEAU ESTATE WINES
1_HARDERSFIELD_12147,1,12147,Sterling Vintners CA Meritag,750mL,1,9.99,9.99,01-07-2016,750,2,0.11,1590,DIAGEO CHATEAU ESTATE WINES
1_HARDERSFIELD_12147,1,12147,Sterling Vintners CA Meritag,750mL,5,49.95,9.99,01-09-2016,750,2,0.56,1590,DIAGEO CHATEAU ESTATE WINES
1_HARDERSFIELD_12147,1,12147,Sterling Vintners CA Meritag,750mL,1,9.99,9.99,01-10-2016,750,2,0.11,1590,DIAGEO CHATEAU ESTATE WINES
1_HARDERSFIELD_12147,1,12147,Sterling Vintners CA Meritag,750mL,1,9.99,9.99,01-11-2016,750,2,0.11,1590,DIAGEO CHATEAU ESTATE WINES
1_HARDERSFIELD_12147,1,12147,Sterling Vintners CA Meritag,750mL,1,9.99,9.99,1/13/2016,750,2,0.11,1590,DIAGEO CHATEAU ESTATE WINES
1_HARDERSFIELD_12147,1,12147,Sterling Vintners CA Meritag,750mL,2,19.98,9.99,1/19/2016,750,2,0.22,1590,DIAGEO CHATEAU ESTATE WINES
1_HARDERSFIELD_12147,1,12147,Sterling Vintners CA Meritag,750mL,1,9.99,9.99,1/20/2016,750,2,0.11,1590,DIAGEO CHATEAU ESTATE WINES
1_HARDERSFIELD_12147,1,12147,Sterling Vintners CA Meritag,750mL,2,19.98,9.99,1/22/2016,750,2,0.22,1590,DIAGEO CHATEAU ESTATE WINES
1_HARDERSFIELD_12147,1,12147,Sterling Vintners CA Meritag,750mL,20,199.8,9.99,1/23/2016,750,2,2.25,1590,DIAGEO CHATEAU ESTATE WINES
1_HARDERSFIELD_12147,1,12147,Sterling Vintners CA Meritag,750mL,1,9.99,9.99,1/29/2016,750,2,0.11,1590,DIAGEO CHATEAU ESTATE WINES
1_HARDERSFIELD_12147,1,12147,Sterling Vintners CA Meritag,750mL,1,9.99,9.99,1/30/2016,750,2,0.11,1590,DIAGEO CHATEAU ESTATE WINES
1_HARDERSFIELD_12147,1,12147,Sterling Vintners CA Meritag,750mL,2,19.98,9.99,1/31/2016,750,2,0.22,1590,DIAGEO CHATEAU ESTATE WINES
1_HARDERSFIELD_12155,1,12155,Root 1 Carmenere,750mL,1,11.99,11.99,01-06-2016,750,2,0.11,7153,PINE STATE TRADING CO      
1_HARDERSFIELD_12155,1,12155,Root 1 Carmenere,750mL,1,11.99,11.99,01-09-2016,750,2,0.11,7153,PINE STATE TRADING CO      
1_HARDERSFIELD_12155,1,12155,Root 1 Carmenere,750mL,1,11.99,11.99,1/26/2016,750,2,0.11,7153,PINE STATE TRADING CO      
1_HARDERSFIELD_12155,1,12155,Root 1 Carmenere,750mL,1,11.99,11.99,1/27/2016,750,2,0.11,7153,PINE STATE TRADING CO      
1_HARDERSFIELD_12155,1,12155,Root 1 Carmenere,750mL,1,11.99,11.99,1/30/2016,750,2,0.11,7153,PINE STATE TRADING CO      
1_HARDERSFIELD_12191,1,12191,M & R Sparkling Rose,750mL,1,9.99,9.99,01-01-2016,750,2,0.11,480,BACARDI USA INC            
1_HARDERSFIELD_12191,1,12191,M & R Sparkling Rose,750mL,1,9.99,9.99,01-07-2016,750,2,0.11,480,BACARDI USA INC            
1_HARDERSFIELD_12191,1,12191,M & R Sparkling Rose,750mL,1,9.99,9.99,1/16/2016,750,2,0.11,480,BACARDI USA INC            
1_HARDERSFIELD_12191,1,12191,M & R Sparkling Rose,750mL,1,9.99,9.99,1/28/2016,750,2,0.11,480,BACARDI USA INC            
1_HARDERSFIELD_1220,1,1220,Woodford Reserve Bourbon,750mL,1,34.99,34.99,01-05-2016,750,1,0.79,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1220,1,1220,Woodford Reserve Bourbon,750mL,1,34.99,34.99,01-06-2016,750,1,0.79,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1220,1,1220,Woodford Reserve Bourbon,750mL,1,34.99,34.99,01-09-2016,750,1,0.79,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1220,1,1220,Woodford Reserve Bourbon,750mL,2,69.98,34.99,1/15/2016,750,1,1.57,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1220,1,1220,Woodford Reserve Bourbon,750mL,6,209.94,34.99,1/16/2016,750,1,4.72,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1220,1,1220,Woodford Reserve Bourbon,750mL,1,34.99,34.99,1/17/2016,750,1,0.79,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1220,1,1220,Woodford Reserve Bourbon,750mL,1,34.99,34.99,1/26/2016,750,1,0.79,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1220,1,1220,Woodford Reserve Bourbon,750mL,1,34.99,34.99,1/28/2016,750,1,0.79,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1220,1,1220,Woodford Reserve Bourbon,750mL,1,34.99,34.99,1/29/2016,750,1,0.79,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1220,1,1220,Woodford Reserve Bourbon,750mL,2,69.98,34.99,1/30/2016,750,1,1.57,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_12211,1,12211,Black Box Rsl,3L,1,26.99,26.99,1/20/2016,3000,2,0.45,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_12213,1,12213,Evodia Garnacha Old Vine,750mL,2,17.98,8.99,01-02-2016,750,2,0.22,9552,M S WALKER INC             
1_HARDERSFIELD_12213,1,12213,Evodia Garnacha Old Vine,750mL,3,29.97,9.99,01-06-2016,750,2,0.34,9552,M S WALKER INC             
1_HARDERSFIELD_12213,1,12213,Evodia Garnacha Old Vine,750mL,2,19.98,9.99,01-08-2016,750,2,0.22,9552,M S WALKER INC             
1_HARDERSFIELD_12213,1,12213,Evodia Garnacha Old Vine,750mL,1,9.99,9.99,01-09-2016,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_12213,1,12213,Evodia Garnacha Old Vine,750mL,1,9.99,9.99,01-10-2016,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_12213,1,12213,Evodia Garnacha Old Vine,750mL,6,59.94,9.99,01-12-2016,750,2,0.68,9552,M S WALKER INC             
1_HARDERSFIELD_12213,1,12213,Evodia Garnacha Old Vine,750mL,1,9.99,9.99,1/17/2016,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_12213,1,12213,Evodia Garnacha Old Vine,750mL,2,19.98,9.99,1/19/2016,750,2,0.22,9552,M S WALKER INC             
1_HARDERSFIELD_12213,1,12213,Evodia Garnacha Old Vine,750mL,1,9.99,9.99,1/21/2016,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_12213,1,12213,Evodia Garnacha Old Vine,750mL,1,9.99,9.99,1/22/2016,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_12213,1,12213,Evodia Garnacha Old Vine,750mL,2,19.98,9.99,1/23/2016,750,2,0.22,9552,M S WALKER INC             
1_HARDERSFIELD_12213,1,12213,Evodia Garnacha Old Vine,750mL,1,9.99,9.99,1/30/2016,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_12216,1,12216,Da Vinci Pnt Grigio,750mL,2,19.98,9.99,01-02-2016,750,2,0.22,3252,E & J GALLO WINERY         
1_HARDERSFIELD_12216,1,12216,Da Vinci Pnt Grigio,750mL,4,41.96,10.49,01-06-2016,750,2,0.45,3252,E & J GALLO WINERY         
1_HARDERSFIELD_12216,1,12216,Da Vinci Pnt Grigio,750mL,12,125.88,10.49,1/13/2016,750,2,1.35,3252,E & J GALLO WINERY         
1_HARDERSFIELD_12216,1,12216,Da Vinci Pnt Grigio,750mL,2,20.98,10.49,1/14/2016,750,2,0.22,3252,E & J GALLO WINERY         
1_HARDERSFIELD_12216,1,12216,Da Vinci Pnt Grigio,750mL,2,20.98,10.49,1/22/2016,750,2,0.22,3252,E & J GALLO WINERY         
1_HARDERSFIELD_12216,1,12216,Da Vinci Pnt Grigio,750mL,1,10.49,10.49,1/23/2016,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_12216,1,12216,Da Vinci Pnt Grigio,750mL,1,10.49,10.49,1/26/2016,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_12216,1,12216,Da Vinci Pnt Grigio,750mL,1,10.49,10.49,1/29/2016,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_12220,1,12220,Angeline Pnt Nr,750mL,1,10.99,10.99,01-06-2016,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_12220,1,12220,Angeline Pnt Nr,750mL,1,10.99,10.99,01-07-2016,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_12220,1,12220,Angeline Pnt Nr,750mL,2,21.98,10.99,01-08-2016,750,2,0.22,9552,M S WALKER INC             
1_HARDERSFIELD_12220,1,12220,Angeline Pnt Nr,750mL,1,10.99,10.99,01-09-2016,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_12220,1,12220,Angeline Pnt Nr,750mL,1,10.99,10.99,01-11-2016,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_12220,1,12220,Angeline Pnt Nr,750mL,1,10.99,10.99,01-12-2016,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_12220,1,12220,Angeline Pnt Nr,750mL,5,54.95,10.99,1/15/2016,750,2,0.56,9552,M S WALKER INC             
1_HARDERSFIELD_12220,1,12220,Angeline Pnt Nr,750mL,2,21.98,10.99,1/16/2016,750,2,0.22,9552,M S WALKER INC             
1_HARDERSFIELD_12220,1,12220,Angeline Pnt Nr,750mL,1,10.99,10.99,1/18/2016,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_12220,1,12220,Angeline Pnt Nr,750mL,1,10.99,10.99,1/22/2016,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_12220,1,12220,Angeline Pnt Nr,750mL,2,21.98,10.99,1/24/2016,750,2,0.22,9552,M S WALKER INC             
1_HARDERSFIELD_12220,1,12220,Angeline Pnt Nr,750mL,3,32.97,10.99,1/25/2016,750,2,0.34,9552,M S WALKER INC             
1_HARDERSFIELD_12220,1,12220,Angeline Pnt Nr,750mL,14,153.86,10.99,1/26/2016,750,2,1.57,9552,M S WALKER INC             
1_HARDERSFIELD_12220,1,12220,Angeline Pnt Nr,750mL,1,10.99,10.99,1/28/2016,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_12220,1,12220,Angeline Pnt Nr,750mL,4,43.96,10.99,1/30/2016,750,2,0.45,9552,M S WALKER INC             
1_HARDERSFIELD_12220,1,12220,Angeline Pnt Nr,750mL,2,21.98,10.99,1/31/2016,750,2,0.22,9552,M S WALKER INC             
1_HARDERSFIELD_12227,1,12227,Korbel Sweet Rose,750mL,1,15.99,15.99,01-09-2016,750,2,0.11,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_12227,1,12227,Korbel Sweet Rose,750mL,2,31.98,15.99,1/13/2016,750,2,0.22,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_12235,1,12235,Murrieta's Well The Spur,750mL,1,20.99,20.99,1/14/2016,750,2,0.11,2000,SOUTHERN WINE & SPIRITS NE 
1_HARDERSFIELD_1226,1,1226,Lexington Bourbon,750mL,1,27.99,27.99,1/29/2016,750,1,0.79,9625,WESTERN SPIRITS BEVERAGE CO
1_HARDERSFIELD_12270,1,12270,Wente Louis Mel Svgn Bl,750mL,1,15.99,15.99,01-09-2016,750,2,0.11,2000,SOUTHERN WINE & SPIRITS NE 
1_HARDERSFIELD_12270,1,12270,Wente Louis Mel Svgn Bl,750mL,1,15.99,15.99,01-12-2016,750,2,0.11,2000,SOUTHERN WINE & SPIRITS NE 
1_HARDERSFIELD_12270,1,12270,Wente Louis Mel Svgn Bl,750mL,1,15.99,15.99,1/13/2016,750,2,0.11,2000,SOUTHERN WINE & SPIRITS NE 
1_HARDERSFIELD_12270,1,12270,Wente Louis Mel Svgn Bl,750mL,1,15.99,15.99,1/24/2016,750,2,0.11,2000,SOUTHERN WINE & SPIRITS NE 
1_HARDERSFIELD_12270,1,12270,Wente Louis Mel Svgn Bl,750mL,1,15.99,15.99,1/27/2016,750,2,0.11,2000,SOUTHERN WINE & SPIRITS NE 
1_HARDERSFIELD_1228,1,1228,Glenfiddich Ancient RSV 18,750mL,1,94.99,94.99,1/29/2016,750,1,0.79,3664,WILLIAM GRANT & SONS INC   
1_HARDERSFIELD_1231,1,1231,Jack Daniels No 7 Black,375mL,2,25.98,12.99,01-02-2016,375,1,0.79,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1231,1,1231,Jack Daniels No 7 Black,375mL,1,12.99,12.99,01-03-2016,375,1,0.39,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1231,1,1231,Jack Daniels No 7 Black,375mL,1,12.99,12.99,01-05-2016,375,1,0.39,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1231,1,1231,Jack Daniels No 7 Black,375mL,1,12.99,12.99,01-06-2016,375,1,0.39,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1231,1,1231,Jack Daniels No 7 Black,375mL,2,25.98,12.99,01-08-2016,375,1,0.79,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1231,1,1231,Jack Daniels No 7 Black,375mL,2,25.98,12.99,01-09-2016,375,1,0.79,1128,BROWN-FORMAN CORP          
